id_municipio,municipio,ano,sexo,valor
Município (Código),Município,Ano,Sexo,
2105807,Lago do Junco - MA,2010,Total,70.7
2105906,Lago Verde - MA,2010,Total,70.4
2105922,Lagoa do Mato - MA,2010,Total,70.4
2105948,Lago dos Rodrigues - MA,2010,Total,73.1
2105963,Lagoa Grande do Maranhão - MA,2010,Total,67.4
2105989,Lajeado Novo - MA,2010,Total,82.9
2106003,Lima Campos - MA,2010,Total,71.2
2106102,Loreto - MA,2010,Total,79.9
2106201,Luís Domingues - MA,2010,Total,82.3
2106300,Magalhães de Almeida - MA,2010,Total,72.0
2106326,Maracaçumé - MA,2010,Total,76.7
2106359,Marajá do Sena - MA,2010,Total,63.4
2106375,Maranhãozinho - MA,2010,Total,74.4
2106409,Mata Roma - MA,2010,Total,73.5
2106508,Matinha - MA,2010,Total,82.4
2106607,Matões - MA,2010,Total,67.5
2106631,Matões do Norte - MA,2010,Total,68.8
2106672,Milagres do Maranhão - MA,2010,Total,67.6
2106706,Mirador - MA,2010,Total,72.9
2106755,Miranda do Norte - MA,2010,Total,81.1
2106805,Mirinzal - MA,2010,Total,84.9
2106904,Monção - MA,2010,Total,74.9
2107001,Montes Altos - MA,2010,Total,82.3
2107100,Morros - MA,2010,Total,71.9
2107209,Nina Rodrigues - MA,2010,Total,73.9
2107258,Nova Colinas - MA,2010,Total,80.2
2107308,Nova Iorque - MA,2010,Total,71.8
2107357,Nova Olinda do Maranhão - MA,2010,Total,75.4
2107407,Olho d'Água das Cunhãs - MA,2010,Total,68.2
2107456,Olinda Nova do Maranhão - MA,2010,Total,76.1
2107506,Paço do Lumiar - MA,2010,Total,94.5
2107605,Palmeirândia - MA,2010,Total,76.1
2107704,Paraibano - MA,2010,Total,72.9
2107803,Parnarama - MA,2010,Total,66.9
2107902,Passagem Franca - MA,2010,Total,67.8
2108009,Pastos Bons - MA,2010,Total,78.2
2108058,Paulino Neves - MA,2010,Total,72.9
2108108,Paulo Ramos - MA,2010,Total,66.5
2108207,Pedreiras - MA,2010,Total,82.1
2108256,Pedro do Rosário - MA,2010,Total,73.1
2108306,Penalva - MA,2010,Total,81.0
2108405,Peri Mirim - MA,2010,Total,79.4
2108454,Peritoró - MA,2010,Total,66.2
2108504,Pindaré-Mirim - MA,2010,Total,81.6
2108603,Pinheiro - MA,2010,Total,83.6
2108702,Pio XII - MA,2010,Total,71.3
2108801,Pirapemas - MA,2010,Total,72.6
2108900,Poção de Pedras - MA,2010,Total,71.1
2109007,Porto Franco - MA,2010,Total,86.0
2109056,Porto Rico do Maranhão - MA,2010,Total,85.9
2109106,Presidente Dutra - MA,2010,Total,80.2
2109205,Presidente Juscelino - MA,2010,Total,74.4
2109239,Presidente Médici - MA,2010,Total,77.0
2109270,Presidente Sarney - MA,2010,Total,72.5
2109304,Presidente Vargas - MA,2010,Total,73.6
2109403,Primeira Cruz - MA,2010,Total,75.4
2109452,Raposa - MA,2010,Total,85.9
2109502,Riachão - MA,2010,Total,82.0
2109551,Ribamar Fiquene - MA,2010,Total,80.1
2109601,Rosário - MA,2010,Total,83.3
2109700,Sambaíba - MA,2010,Total,80.5
2109759,Santa Filomena do Maranhão - MA,2010,Total,71.4
2109809,Santa Helena - MA,2010,Total,78.6
2109908,Santa Inês - MA,2010,Total,83.9
2110005,Santa Luzia - MA,2010,Total,70.0
2110039,Santa Luzia do Paruá - MA,2010,Total,78.5
2110104,Santa Quitéria do Maranhão - MA,2010,Total,69.5
2110203,Santa Rita - MA,2010,Total,79.7
2110237,Santana do Maranhão - MA,2010,Total,69.7
2110278,Santo Amaro do Maranhão - MA,2010,Total,78.6
2110302,Santo Antônio dos Lopes - MA,2010,Total,72.3
2110401,São Benedito do Rio Preto - MA,2010,Total,71.4
2110500,São Bento - MA,2010,Total,81.9
2110609,São Bernardo - MA,2010,Total,73.3
2110658,São Domingos do Azeitão - MA,2010,Total,71.9
2110708,São Domingos do Maranhão - MA,2010,Total,75.4
2110807,São Félix de Balsas - MA,2010,Total,73.0
2110856,São Francisco do Brejão - MA,2010,Total,76.1
2110906,São Francisco do Maranhão - MA,2010,Total,66.7
2111003,São João Batista - MA,2010,Total,80.1
2111029,São João do Carú - MA,2010,Total,68.9
2111052,São João do Paraíso - MA,2010,Total,80.3
2111078,São João do Soter - MA,2010,Total,64.0
2111102,São João dos Patos - MA,2010,Total,78.0
2111201,São José de Ribamar - MA,2010,Total,93.8
2111250,São José dos Basílios - MA,2010,Total,70.7
2111300,São Luís - MA,2010,Total,95.5
2111409,São Luís Gonzaga do Maranhão - MA,2010,Total,67.5
2111508,São Mateus do Maranhão - MA,2010,Total,70.9
2111532,São Pedro da Água Branca - MA,2010,Total,74.9
2111573,São Pedro dos Crentes - MA,2010,Total,82.8
2111607,São Raimundo das Mangabeiras - MA,2010,Total,82.2
2111631,São Raimundo do Doca Bezerra - MA,2010,Total,65.8
2111672,São Roberto - MA,2010,Total,67.4
2111706,São Vicente Ferrer - MA,2010,Total,75.3
2111722,Satubinha - MA,2010,Total,73.6
2111748,Senador Alexandre Costa - MA,2010,Total,68.8
2111763,Senador La Rocque - MA,2010,Total,72.6
2111789,Serrano do Maranhão - MA,2010,Total,69.5
2111805,Sítio Novo - MA,2010,Total,80.8
2111904,Sucupira do Norte - MA,2010,Total,76.1
2111953,Sucupira do Riachão - MA,2010,Total,69.8
2112001,Tasso Fragoso - MA,2010,Total,84.0
2112100,Timbiras - MA,2010,Total,65.4
2112209,Timon - MA,2010,Total,83.9
2112233,Trizidela do Vale - MA,2010,Total,77.4
2112274,Tufilândia - MA,2010,Total,69.7
2112308,Tuntum - MA,2010,Total,72.8
2112407,Turiaçu - MA,2010,Total,76.3
2112456,Turilândia - MA,2010,Total,71.0
2112506,Tutóia - MA,2010,Total,73.3
2112605,Urbano Santos - MA,2010,Total,72.4
2112704,Vargem Grande - MA,2010,Total,70.4
2112803,Viana - MA,2010,Total,83.5
2112852,Vila Nova dos Martírios - MA,2010,Total,74.7
2112902,Vitória do Mearim - MA,2010,Total,77.0
2113009,Vitorino Freire - MA,2010,Total,70.4
2114007,Zé Doca - MA,2010,Total,78.2
2200053,Acauã - PI,2010,Total,72.5
2200103,Agricolândia - PI,2010,Total,75.1
2200202,Água Branca - PI,2010,Total,78.2
2200251,Alagoinha do Piauí - PI,2010,Total,58.4
2200277,Alegrete do Piauí - PI,2010,Total,68.1
2200301,Alto Longá - PI,2010,Total,70.2
2200400,Altos - PI,2010,Total,76.0
2200459,Alvorada do Gurguéia - PI,2010,Total,76.7
2200509,Amarante - PI,2010,Total,74.0
2200608,Angical do Piauí - PI,2010,Total,77.5
2200707,Anísio de Abreu - PI,2010,Total,72.7
2200806,Antônio Almeida - PI,2010,Total,77.6
2200905,Aroazes - PI,2010,Total,72.0
2200954,Aroeiras do Itaim - PI,2010,Total,66.1
2201002,Arraial - PI,2010,Total,71.2
2201051,Assunção do Piauí - PI,2010,Total,63.5
2201101,Avelino Lopes - PI,2010,Total,78.5
2201150,Baixa Grande do Ribeiro - PI,2010,Total,81.1
2201176,Barra D'Alcântara - PI,2010,Total,71.9
2201200,Barras - PI,2010,Total,71.4
2201309,Barreiras do Piauí - PI,2010,Total,79.4
2201408,Barro Duro - PI,2010,Total,74.6
2201507,Batalha - PI,2010,Total,68.2
2201556,Bela Vista do Piauí - PI,2010,Total,79.5
2201572,Belém do Piauí - PI,2010,Total,66.7
2201606,Beneditinos - PI,2010,Total,69.8
2201705,Bertolínia - PI,2010,Total,77.2
2201739,Betânia do Piauí - PI,2010,Total,65.2
2201770,Boa Hora - PI,2010,Total,65.9
2201804,Bocaina - PI,2010,Total,79.0
2201903,Bom Jesus - PI,2010,Total,83.1
2201919,Bom Princípio do Piauí - PI,2010,Total,68.5
2201929,Bonfim do Piauí - PI,2010,Total,68.7
2201945,Boqueirão do Piauí - PI,2010,Total,70.0
2201960,Brasileira - PI,2010,Total,66.4
2201988,Brejo do Piauí - PI,2010,Total,64.6
2202000,Buriti dos Lopes - PI,2010,Total,72.9
2202026,Buriti dos Montes - PI,2010,Total,71.2
2202059,Cabeceiras do Piauí - PI,2010,Total,69.6
2202075,Cajazeiras do Piauí - PI,2010,Total,71.5
2202083,Cajueiro da Praia - PI,2010,Total,70.4
2202091,Caldeirão Grande do Piauí - PI,2010,Total,69.0
2202109,Campinas do Piauí - PI,2010,Total,73.8
2202117,Campo Alegre do Fidalgo - PI,2010,Total,69.4
2202133,Campo Grande do Piauí - PI,2010,Total,66.8
2202174,Campo Largo do Piauí - PI,2010,Total,65.1
2202208,Campo Maior - PI,2010,Total,79.5
2202251,Canavieira - PI,2010,Total,75.4
2202307,Canto do Buriti - PI,2010,Total,72.9
2202406,Capitão de Campos - PI,2010,Total,71.4
2202455,Capitão Gervásio Oliveira - PI,2010,Total,70.5
2202505,Caracol - PI,2010,Total,66.9
2202539,Caraúbas do Piauí - PI,2010,Total,59.3
2202554,Caridade do Piauí - PI,2010,Total,70.8
2202604,Castelo do Piauí - PI,2010,Total,74.9
2202653,Caxingó - PI,2010,Total,59.1
2202703,Cocal - PI,2010,Total,67.5
2202711,Cocal de Telha - PI,2010,Total,70.1
2202729,Cocal dos Alves - PI,2010,Total,67.9
2202737,Coivaras - PI,2010,Total,71.1
2202752,Colônia do Gurguéia - PI,2010,Total,79.7
2202778,Colônia do Piauí - PI,2010,Total,68.4
2202802,Conceição do Canindé - PI,2010,Total,71.9
2202851,Coronel José Dias - PI,2010,Total,70.3
2202901,Corrente - PI,2010,Total,82.4
2203008,Cristalândia do Piauí - PI,2010,Total,75.4
2203107,Cristino Castro - PI,2010,Total,76.7
2203206,Curimatá - PI,2010,Total,82.7
2203230,Currais - PI,2010,Total,69.5
2203255,Curralinhos - PI,2010,Total,72.1
2203271,Curral Novo do Piauí - PI,2010,Total,68.3
2203305,Demerval Lobão - PI,2010,Total,76.6
2203354,Dirceu Arcoverde - PI,2010,Total,73.5
2203404,Dom Expedito Lopes - PI,2010,Total,75.8
2203420,Domingos Mourão - PI,2010,Total,72.9
2203453,Dom Inocêncio - PI,2010,Total,77.1
2203503,Elesbão Veloso - PI,2010,Total,67.0
2203602,Eliseu Martins - PI,2010,Total,80.5
2203701,Esperantina - PI,2010,Total,72.9
2203750,Fartura do Piauí - PI,2010,Total,69.5
2203800,Flores do Piauí - PI,2010,Total,70.5
2203859,Floresta do Piauí - PI,2010,Total,62.6
2203909,Floriano - PI,2010,Total,87.9
2204006,Francinópolis - PI,2010,Total,69.1
2204105,Francisco Ayres - PI,2010,Total,71.7
2204154,Francisco Macedo - PI,2010,Total,66.6
2204204,Francisco Santos - PI,2010,Total,74.3
2204303,Fronteiras - PI,2010,Total,73.8
2204352,Geminiano - PI,2010,Total,68.3
2204402,Gilbués - PI,2010,Total,78.7
2204501,Guadalupe - PI,2010,Total,82.7
2204550,Guaribas - PI,2010,Total,68.8
2204600,Hugo Napoleão - PI,2010,Total,71.3
2204659,Ilha Grande - PI,2010,Total,75.6
2204709,Inhuma - PI,2010,Total,75.5
2204808,Ipiranga do Piauí - PI,2010,Total,79.3
2204907,Isaías Coelho - PI,2010,Total,67.8
2205003,Itainópolis - PI,2010,Total,65.7
2205102,Itaueira - PI,2010,Total,74.5
2205151,Jacobina do Piauí - PI,2010,Total,66.4
2205201,Jaicós - PI,2010,Total,63.9
2205250,Jardim do Mulato - PI,2010,Total,73.4
2205276,Jatobá do Piauí - PI,2010,Total,72.2
2205300,Jerumenha - PI,2010,Total,77.3
2205359,João Costa - PI,2010,Total,72.9
2205409,Joaquim Pires - PI,2010,Total,67.5
2205458,Joca Marques - PI,2010,Total,64.9
2205508,José de Freitas - PI,2010,Total,77.3
2205516,Juazeiro do Piauí - PI,2010,Total,73.6
2205524,Júlio Borges - PI,2010,Total,82.7
2205532,Jurema - PI,2010,Total,67.4
2205540,Lagoinha do Piauí - PI,2010,Total,75.2
2205557,Lagoa Alegre - PI,2010,Total,71.6
2205565,Lagoa do Barro do Piauí - PI,2010,Total,74.6
2205573,Lagoa de São Francisco - PI,2010,Total,70.3
2205581,Lagoa do Piauí - PI,2010,Total,75.2
2205599,Lagoa do Sítio - PI,2010,Total,67.1
2205607,Landri Sales - PI,2010,Total,75.2
2205706,Luís Correia - PI,2010,Total,72.7
2205805,Luzilândia - PI,2010,Total,66.9
2205854,Madeiro - PI,2010,Total,70.0
2205904,Manoel Emídio - PI,2010,Total,78.5
2205953,Marcolândia - PI,2010,Total,68.6
2206001,Marcos Parente - PI,2010,Total,76.9
2206050,Massapê do Piauí - PI,2010,Total,59.8
2206100,Matias Olímpio - PI,2010,Total,68.6
2206209,Miguel Alves - PI,2010,Total,64.9
2206308,Miguel Leão - PI,2010,Total,73.3
2206357,Milton Brandão - PI,2010,Total,66.3
2206407,Monsenhor Gil - PI,2010,Total,77.7
2206506,Monsenhor Hipólito - PI,2010,Total,68.1
2206605,Monte Alegre do Piauí - PI,2010,Total,78.4
2206654,Morro Cabeça no Tempo - PI,2010,Total,77.4
2206670,Morro do Chapéu do Piauí - PI,2010,Total,68.8
2206696,Murici dos Portelas - PI,2010,Total,64.5
2206704,Nazaré do Piauí - PI,2010,Total,71.7
2206720,Nazária - PI,2010,Total,72.6
2206753,Nossa Senhora de Nazaré - PI,2010,Total,76.2
2206803,Nossa Senhora dos Remédios - PI,2010,Total,67.7
2206902,Novo Oriente do Piauí - PI,2010,Total,69.8
2206951,Novo Santo Antônio - PI,2010,Total,66.6
2207009,Oeiras - PI,2010,Total,76.6
2207108,Olho D'Água do Piauí - PI,2010,Total,81.5
2207207,Padre Marcos - PI,2010,Total,63.0
2207306,Paes Landim - PI,2010,Total,76.9
2207355,Pajeú do Piauí - PI,2010,Total,69.9
2207405,Palmeira do Piauí - PI,2010,Total,76.4
2207504,Palmeirais - PI,2010,Total,70.7
2207553,Paquetá - PI,2010,Total,60.5
2207603,Parnaguá - PI,2010,Total,76.2
2207702,Parnaíba - PI,2010,Total,84.6
2207751,Passagem Franca do Piauí - PI,2010,Total,63.2
2207777,Patos do Piauí - PI,2010,Total,64.0
2207793,Pau D'Arco do Piauí - PI,2010,Total,68.5
2207801,Paulistana - PI,2010,Total,72.2
2207850,Pavussu - PI,2010,Total,67.2
2207900,Pedro II - PI,2010,Total,71.6
2207934,Pedro Laurentino - PI,2010,Total,80.0
2207959,Nova Santa Rita - PI,2010,Total,72.7
2208007,Picos - PI,2010,Total,83.7
2208106,Pimenteiras - PI,2010,Total,68.2
2208205,Pio IX - PI,2010,Total,72.0
2208304,Piracuruca - PI,2010,Total,73.3
2208403,Piripiri - PI,2010,Total,76.2
2208502,Porto - PI,2010,Total,68.0
2208551,Porto Alegre do Piauí - PI,2010,Total,75.2
2208601,Prata do Piauí - PI,2010,Total,67.8
2208650,Queimada Nova - PI,2010,Total,71.3
2208700,Redenção do Gurguéia - PI,2010,Total,80.5
2208809,Regeneração - PI,2010,Total,71.0
2208858,Riacho Frio - PI,2010,Total,81.0
2208874,Ribeira do Piauí - PI,2010,Total,73.0
2208908,Ribeiro Gonçalves - PI,2010,Total,79.0
2209005,Rio Grande do Piauí - PI,2010,Total,72.7
2209104,Santa Cruz do Piauí - PI,2010,Total,66.5
2209153,Santa Cruz dos Milagres - PI,2010,Total,69.1
2209203,Santa Filomena - PI,2010,Total,77.8
2209302,Santa Luz - PI,2010,Total,76.0
2209351,Santana do Piauí - PI,2010,Total,72.6
2209377,Santa Rosa do Piauí - PI,2010,Total,71.2
2209401,Santo Antônio de Lisboa - PI,2010,Total,73.4
2209450,Santo Antônio dos Milagres - PI,2010,Total,74.4
2209500,Santo Inácio do Piauí - PI,2010,Total,72.7
2209559,São Braz do Piauí - PI,2010,Total,72.2
2209609,São Félix do Piauí - PI,2010,Total,70.8
2209658,São Francisco de Assis do Piauí - PI,2010,Total,64.7
2209708,São Francisco do Piauí - PI,2010,Total,71.1
2209757,São Gonçalo do Gurguéia - PI,2010,Total,77.6
2209807,São Gonçalo do Piauí - PI,2010,Total,75.5
2209856,São João da Canabrava - PI,2010,Total,66.4
2209872,São João da Fronteira - PI,2010,Total,66.3
2209906,São João da Serra - PI,2010,Total,65.1
2209955,São João da Varjota - PI,2010,Total,67.9
2209971,São João do Arraial - PI,2010,Total,67.3
2210003,São João do Piauí - PI,2010,Total,79.2
2210052,São José do Divino - PI,2010,Total,67.3
2210102,São José do Peixe - PI,2010,Total,72.4
2210201,São José do Piauí - PI,2010,Total,65.2
2210300,São Julião - PI,2010,Total,63.8
2210359,São Lourenço do Piauí - PI,2010,Total,77.1
2210375,São Luis do Piauí - PI,2010,Total,69.9
2210383,São Miguel da Baixa Grande - PI,2010,Total,64.4
2210391,São Miguel do Fidalgo - PI,2010,Total,70.1
2210409,São Miguel do Tapuio - PI,2010,Total,67.3
2210508,São Pedro do Piauí - PI,2010,Total,72.5
2210607,São Raimundo Nonato - PI,2010,Total,81.2
2210623,Sebastião Barros - PI,2010,Total,78.9
2210631,Sebastião Leal - PI,2010,Total,74.8
2210656,Sigefredo Pacheco - PI,2010,Total,69.3
2210706,Simões - PI,2010,Total,72.6
2210805,Simplício Mendes - PI,2010,Total,77.7
2210904,Socorro do Piauí - PI,2010,Total,74.9
2210938,Sussuapara - PI,2010,Total,72.1
2210953,Tamboril do Piauí - PI,2010,Total,67.3
2210979,Tanque do Piauí - PI,2010,Total,73.7
2211001,Teresina - PI,2010,Total,91.5
2211100,União - PI,2010,Total,73.8
2211209,Uruçuí - PI,2010,Total,83.0
2211308,Valença do Piauí - PI,2010,Total,75.6
2211357,Várzea Branca - PI,2010,Total,71.2
2211407,Várzea Grande - PI,2010,Total,69.9
2211506,Vera Mendes - PI,2010,Total,60.1
2211605,Vila Nova do Piauí - PI,2010,Total,72.2
2211704,Wall Ferraz - PI,2010,Total,68.0
2300101,Abaiara - CE,2010,Total,73.7
2300150,Acarape - CE,2010,Total,80.5
2300200,Acaraú - CE,2010,Total,74.3
2300309,Acopiara - CE,2010,Total,69.9
2300408,Aiuaba - CE,2010,Total,69.8
2300507,Alcântaras - CE,2010,Total,74.4
2300606,Altaneira - CE,2010,Total,71.8
2300705,Alto Santo - CE,2010,Total,72.4
2300754,Amontada - CE,2010,Total,77.0
2300804,Antonina do Norte - CE,2010,Total,70.7
2300903,Apuiarés - CE,2010,Total,75.8
2301000,Aquiraz - CE,2010,Total,81.0
2301109,Aracati - CE,2010,Total,80.9
2301208,Aracoiaba - CE,2010,Total,72.8
2301257,Ararendá - CE,2010,Total,69.3
2301307,Araripe - CE,2010,Total,70.5
2301406,Aratuba - CE,2010,Total,77.8
2301505,Arneiroz - CE,2010,Total,72.5
2301604,Assaré - CE,2010,Total,71.7
2301703,Aurora - CE,2010,Total,75.0
2301802,Baixio - CE,2010,Total,77.9
2301851,Banabuiú - CE,2010,Total,72.9
2301901,Barbalha - CE,2010,Total,83.0
2301950,Barreira - CE,2010,Total,75.4
2302008,Barro - CE,2010,Total,78.4
2302057,Barroquinha - CE,2010,Total,69.0
2302107,Baturité - CE,2010,Total,79.6
2302206,Beberibe - CE,2010,Total,76.7
2302305,Bela Cruz - CE,2010,Total,75.7
2302404,Boa Viagem - CE,2010,Total,71.3
2302503,Brejo Santo - CE,2010,Total,79.0
2302602,Camocim - CE,2010,Total,76.3
2302701,Campos Sales - CE,2010,Total,73.8
2302800,Canindé - CE,2010,Total,78.0
2302909,Capistrano - CE,2010,Total,74.6
2303006,Caridade - CE,2010,Total,76.1
2303105,Cariré - CE,2010,Total,73.0
2303204,Caririaçu - CE,2010,Total,72.1
2303303,Cariús - CE,2010,Total,71.4
2303402,Carnaubal - CE,2010,Total,73.8
2303501,Cascavel - CE,2010,Total,79.2
2303600,Catarina - CE,2010,Total,72.9
2303659,Catunda - CE,2010,Total,73.0
2303709,Caucaia - CE,2010,Total,88.0
2303808,Cedro - CE,2010,Total,74.6
2303907,Chaval - CE,2010,Total,70.6
2303931,Choró - CE,2010,Total,71.6
2303956,Chorozinho - CE,2010,Total,73.6
2304004,Coreaú - CE,2010,Total,67.2
2304103,Crateús - CE,2010,Total,77.0
2304202,Crato - CE,2010,Total,86.3
2304236,Croatá - CE,2010,Total,68.8
2304251,Cruz - CE,2010,Total,78.5
2304269,Deputado Irapuan Pinheiro - CE,2010,Total,70.8
2304277,Ereré - CE,2010,Total,71.8
2304285,Eusébio - CE,2010,Total,87.8
2304301,Farias Brito - CE,2010,Total,75.1
2304350,Forquilha - CE,2010,Total,76.6
2304400,Fortaleza - CE,2010,Total,93.4
2304459,Fortim - CE,2010,Total,75.9
2304509,Frecheirinha - CE,2010,Total,70.8
2304608,General Sampaio - CE,2010,Total,72.0
2304657,Graça - CE,2010,Total,69.2
2304707,Granja - CE,2010,Total,65.9
2304806,Granjeiro - CE,2010,Total,73.0
2304905,Groaíras - CE,2010,Total,77.3
2304954,Guaiúba - CE,2010,Total,79.3
2305001,Guaraciaba do Norte - CE,2010,Total,75.1
2305100,Guaramiranga - CE,2010,Total,84.5
2305209,Hidrolândia - CE,2010,Total,73.1
2305233,Horizonte - CE,2010,Total,85.8
2305266,Ibaretama - CE,2010,Total,68.8
2305308,Ibiapina - CE,2010,Total,77.6
2305332,Ibicuitinga - CE,2010,Total,73.3
2305357,Icapuí - CE,2010,Total,76.2
2305407,Icó - CE,2010,Total,69.1
2305506,Iguatu - CE,2010,Total,78.6
2305605,Independência - CE,2010,Total,74.2
2305654,Ipaporanga - CE,2010,Total,69.9
2305704,Ipaumirim - CE,2010,Total,74.7
2305803,Ipu - CE,2010,Total,74.5
2305902,Ipueiras - CE,2010,Total,71.5
2306009,Iracema - CE,2010,Total,75.0
2306108,Irauçuba - CE,2010,Total,74.7
2306207,Itaiçaba - CE,2010,Total,79.2
2306256,Itaitinga - CE,2010,Total,84.2
2306306,Itapajé - CE,2010,Total,79.1
2306405,Itapipoca - CE,2010,Total,79.7
2306504,Itapiúna - CE,2010,Total,72.5
2306553,Itarema - CE,2010,Total,76.2
2306603,Itatira - CE,2010,Total,70.9
2306702,Jaguaretama - CE,2010,Total,74.1
2306801,Jaguaribara - CE,2010,Total,76.2
2306900,Jaguaribe - CE,2010,Total,76.6
2307007,Jaguaruana - CE,2010,Total,74.9
2307106,Jardim - CE,2010,Total,76.4
2307205,Jati - CE,2010,Total,76.0
2307254,Jijoca de Jericoacoara - CE,2010,Total,79.3
2307304,Juazeiro do Norte - CE,2010,Total,85.1
2307403,Jucás - CE,2010,Total,72.2
2307502,Lavras da Mangabeira - CE,2010,Total,73.6
2307601,Limoeiro do Norte - CE,2010,Total,82.4
2307635,Madalena - CE,2010,Total,76.8
2307650,Maracanaú - CE,2010,Total,91.0
2307700,Maranguape - CE,2010,Total,86.1
2307809,Marco - CE,2010,Total,74.0
2307908,Martinópole - CE,2010,Total,74.0
2308005,Massapê - CE,2010,Total,74.6
2308104,Mauriti - CE,2010,Total,73.8
2308203,Meruoca - CE,2010,Total,83.4
2308302,Milagres - CE,2010,Total,73.8
2308351,Milhã - CE,2010,Total,73.5
2308377,Miraíma - CE,2010,Total,71.5
2308401,Missão Velha - CE,2010,Total,74.8
2308500,Mombaça - CE,2010,Total,69.2
2308609,Monsenhor Tabosa - CE,2010,Total,73.0
2308708,Morada Nova - CE,2010,Total,74.3
2308807,Moraújo - CE,2010,Total,71.2
2308906,Morrinhos - CE,2010,Total,74.3
2309003,Mucambo - CE,2010,Total,72.3
2309102,Mulungu - CE,2010,Total,79.6
2309201,Nova Olinda - CE,2010,Total,79.1
2309300,Nova Russas - CE,2010,Total,74.0
2309409,Novo Oriente - CE,2010,Total,69.8
2309458,Ocara - CE,2010,Total,73.1
2309508,Orós - CE,2010,Total,72.8
2309607,Pacajus - CE,2010,Total,83.3
2309706,Pacatuba - CE,2010,Total,91.4
2309805,Pacoti - CE,2010,Total,82.2
2309904,Pacujá - CE,2010,Total,74.9
2310001,Palhano - CE,2010,Total,73.9
2310100,Palmácia - CE,2010,Total,78.3
2310209,Paracuru - CE,2010,Total,81.7
2310258,Paraipaba - CE,2010,Total,82.3
2310308,Parambu - CE,2010,Total,68.6
2310407,Paramoti - CE,2010,Total,73.5
2310506,Pedra Branca - CE,2010,Total,69.7
2310605,Penaforte - CE,2010,Total,79.8
2310704,Pentecoste - CE,2010,Total,77.4
2310803,Pereiro - CE,2010,Total,73.6
2310852,Pindoretama - CE,2010,Total,80.2
2310902,Piquet Carneiro - CE,2010,Total,76.2
2310951,Pires Ferreira - CE,2010,Total,73.7
2311009,Poranga - CE,2010,Total,70.3
2311108,Porteiras - CE,2010,Total,73.6
2311207,Potengi - CE,2010,Total,69.0
2311231,Potiretama - CE,2010,Total,72.7
2311264,Quiterianópolis - CE,2010,Total,70.4
2311306,Quixadá - CE,2010,Total,78.9
2311355,Quixelô - CE,2010,Total,66.8
2311405,Quixeramobim - CE,2010,Total,78.1
2311504,Quixeré - CE,2010,Total,76.4
2311603,Redenção - CE,2010,Total,78.3
